0.35,0.395813511,0.330561331,0.335443038,0.483318305,0.581395349,0.433417085,0.793103448,0.358704453,0.511581734,0.503144654,0.229885057,0.014634146
0.25,0.341579448,0.222453222,0.291139241,0.437330929,0.369186047,0.516331658,0.586206897,0.309311741,0.373924553,0.547169811,0.186206897,0
0.316666667,0.385347288,0.276507277,0.316455696,0.464382326,0.418604651,0.48241206,0.606896552,0.35465587,0.389808074,0.616352201,0.140229885,0.020426829
0.35,0.418648906,0.336798337,0.373417722,0.520288548,0.427325581,0.408291457,0.655172414,0.408906883,0.441429517,0.628930818,0.167816092,0.111280488
0.383333333,0.481446242,0.37006237,0.417721519,0.559963931,0.505813953,0.374371859,0.675862069,0.473684211,0.49305096,0.597484277,0.197701149,0.12652439
0.366666667,0.439581351,0.328482328,0.370253165,0.515779982,0.470930233,0.414572864,0.634482759,0.406477733,0.475181999,0.603773585,0.202298851,0.140853659
0.3,0.406279734,0.261954262,0.338607595,0.486925158,0.389534884,0.479899497,0.627586207,0.368421053,0.397088021,0.666666667,0.135632184,0.107926829
0.55,0.630827783,0.46985447,0.579113924,0.699729486,0.552325581,0.236180905,0.834482759,0.611336032,0.672402383,0.553459119,0.257471264,0.174085366
0.516666667,0.645099905,0.488565489,0.544303797,0.671776375,0.540697674,0.247487437,0.806896552,0.560323887,0.697551291,0.509433962,0.344827586,0.271036585
1,0.947668887,1,1,1,0.941860465,0,0.979310345,1,0.988087359,0.41509434,0.508045977,0.391158537
0.716981132,0.714557564,0.905555556,0.767068273,0.84,0.75,0.16080402,0.834482759,0.672945205,0.816015884,0.364779874,0.572413793,0.408841463
0.547169811,0.606089439,0.577777778,0.534136546,0.658947368,0.688953488,0.270100503,0.765517241,0.48630137,0.726009265,0.295597484,0.705747126,0.471036585
0.905660377,0.789724072,1,0.835341365,0.889473684,0.825581395,0.146984925,0.731034483,0.776541096,0.835870285,0.213836478,0.832183908,0.480487805
0.396226415,0.411988582,0.344311377,0.345381526,0.487368421,0.514534884,0.425879397,0.586206897,0.333047945,0.589675711,0.201257862,0.820689655,0.427439024
0.245283019,0.3320647,0.179640719,0.257028112,0.391578947,0.35755814,0.561557789,0.475862069,0.26369863,0.496360026,0.176100629,0.816091954,0.374390244
0.188679245,0.320647003,0.107784431,0.176706827,0.295789474,0.194767442,0.693467337,0.372413793,0.179794521,0.429516876,0.157232704,0.816091954,0.32347561
0.075471698,0.124643197,0.068862275,0.064257028,0.130526316,0.13372093,1,0.255172414,0.101883562,0.281270682,0.125786164,0.809195402,0.239939024
0.113207547,0.240723121,0.05988024,0.076305221,0.152631579,0.10755814,1,0.220689655,0.096746575,0.291859696,0.056603774,0.898850575,0.21097561
0.169811321,0.252140818,0.119760479,0.164658635,0.283157895,0.35755814,0.783398184,0.337931034,0.217465753,0.361350099,0,1,0.224695122
0.396226415,0.46527117,0.374251497,0.43373494,0.570526316,0.697674419,0.403372244,0.468965517,0.447773973,0.528127068,0.012578616,1,0.228658537
0.58490566,0.533777355,0.694610778,0.56626506,0.686315789,0.811046512,0.267185473,0.627586207,0.532534247,0.673064196,0.20754717,0.743467933,0.283231707
0.490566038,0.570884872,0.458083832,0.477911647,0.610526316,0.680232558,0.317769131,0.675862069,0.438356164,0.708802118,0.383647799,0.541567696,0.347560976
0.660377358,0.661274976,0.826347305,0.606425703,0.718947368,0.813953488,0.238651102,0.896551724,0.53510274,0.786896095,0.58490566,0.327790974,0.382926829
0.566037736,0.574690771,0.607784431,0.522088353,0.648421053,0.648255814,0.325551232,0.917241379,0.448630137,0.657180675,0.761006289,0.128266033,0.272865854
0.41509434,0.457659372,0.44011976,0.453815261,0.587368421,0.398255814,0.470817121,0.662068966,0.380993151,0.467902052,0.823899371,0.06888361,0.230182927
0.264150943,0.342530923,0.314371257,0.305220884,0.445263158,0.296511628,0.601815824,0.510344828,0.28510274,0.301786896,0.735849057,0.152019002,0.284146341
0.264150943,0.373929591,0.30239521,0.329317269,0.469473684,0.299418605,0.551232166,0.606896552,0.322773973,0.365982793,0.761006289,0.123515439,0.258231707
0.358490566,0.436726927,0.311377246,0.369477912,0.511578947,0.354651163,0.492866407,0.662068966,0.341609589,0.452680344,0.710691824,0.159144893,0.249085366
0.320754717,0.455756422,0.269461078,0.385542169,0.525263158,0.38372093,0.456549935,0.668965517,0.382705479,0.456651224,0.65408805,0.22327791,0.281097561
0.490566038,0.595623216,0.550898204,0.582329317,0.696842105,0.613372093,0.26848249,0.827586207,0.534246575,0.662475182,0.616352201,0.299287411,0.382926829
0.679245283,0.725023787,0.751497006,0.746987952,0.826315789,0.75872093,0.173800259,0.944827586,0.656678082,0.806088683,0.597484277,0.332541568,0.418902439
0.679245283,0.726926736,0.829341317,0.730923695,0.813684211,0.764534884,0.168612192,0.917241379,0.650684932,0.862342819,0.591194969,0.372921615,0.485060976
0.679245283,0.736441484,0.784431138,0.694779116,0.785263158,0.776162791,0.178988327,0.903448276,0.60359589,0.987425546,0.566037736,0.437054632,0.57804878
0.471698113,0.568030447,0.517964072,0.485943775,0.618947368,0.575581395,0.285343709,0.793103448,0.507705479,0.814030443,0.522012579,0.479809976,0.568597561
0.377358491,0.543292103,0.326347305,0.397590361,0.535789474,0.453488372,0.347600519,0.703448276,0.383561644,0.755790867,0.528301887,0.496437055,0.609146341
0.433962264,0.653663178,0.25748503,0.401606426,0.538947368,0.505813953,0.343709468,0.696551724,0.390410959,0.755129054,0.477987421,0.598574822,0.702134146
0.41509434,0.606089439,0.371257485,0.437751004,0.572631579,0.459302326,0.332036316,0.627586207,0.401541096,0.751819987,0.522012579,0.548693587,0.713719512
0.358490566,0.494766889,0.254491018,0.305220884,0.446315789,0.325581395,0.426718547,0.524137931,0.332191781,0.624090007,0.389937107,0.724465558,0.71402439
0.113207547,0.204567079,0.074850299,0.108433735,0.2,0.10755814,0.840466926,0.289655172,0.190068493,0.354070152,0.327044025,0.824228029,0.712804878
0.075471698,0.217887726,0.065868263,0.060240964,0.123157895,0.081395349,1,0.24137931,0.15239726,0.31634679,0.333333333,0.802850356,0.694512195
0.056603774,0.172216936,0.05988024,0.0562249,0.12,0.168604651,1,0.268965517,0.158390411,0.303772336,0.257861635,0.93111639,0.711890244
0.150943396,0.293054234,0.086826347,0.128514056,0.232631579,0.247093023,1,0.386206897,0.221746575,0.373924553,0.333333333,0.814726841,0.711890244
0.188679245,0.369172217,0.149700599,0.21686747,0.344210526,0.296511628,0.810150376,0.379310345,0.318493151,0.462607545,0.383647799,0.750593824,0.741463415
0.301886792,0.461465271,0.365269461,0.305220884,0.444210526,0.372093023,0.616541353,0.482758621,0.392979452,0.549966909,0.51572327,0.586698337,0.772256098
0.41509434,0.568981922,0.422155689,0.397590361,0.534736842,0.465116279,0.477443609,0.593103448,0.463184932,0.636002647,0.666666667,0.420427553,0.790853659
0.41509434,0.541389153,0.413173653,0.389558233,0.527368421,0.421511628,0.531954887,0.627586207,0.446917808,0.574454004,0.817610063,0.235154394,0.694817073
0.264150943,0.412940057,0.25748503,0.261044177,0.398947368,0.281976744,0.864661654,0.524137931,0.316780822,0.387822634,0.937106918,0.071258907,0.492987805
0.226415094,0.342530923,0.230538922,0.261044177,0.397894737,0.252906977,0.902255639,0.510344828,0.286815068,0.31634679,0.949685535,0.042755344,0.433231707
0.245283019,0.391056137,0.275449102,0.289156627,0.426315789,0.279069767,0.859022556,0.544827586,0.304794521,0.334877565,0.981132075,0.014251781,0.405487805
0.452830189,0.581351094,0.428143713,0.437751004,0.572631579,0.447674419,0.657894737,0.696551724,0.420376712,0.466578425,1,0,0.402743902
0.433962264,0.562321598,0.446107784,0.441767068,0.578947368,0.476744186,0.59962406,0.689655172,0.439212329,0.537392455,1,0.057007126,0.457621951
0.358490566,0.60038059,0.344311377,0.449799197,0.583157895,0.418604651,0.573308271,0.64137931,0.441780822,0.574454004,1,0.197149644,0.643902439
0.754716981,0.914367269,0.763473054,0.787148594,0.853684211,0.712209302,0.242481203,0.889655172,0.717465753,0.863004633,1,0.315914489,0.77347561
1,1,1,0.887550201,0.926315789,0.898255814,0.107142857,1,0.811643836,1,1,0.420427553,0.919207317
0.571428571,0.750526316,0.629179331,0.550200803,0.672631579,0.584302326,0.30075188,1,0.567636986,0.975116641,1,0.503562945,0.952743902
0.306122449,0.502105263,0.282674772,0.321285141,0.462105263,0.377906977,0.563909774,1,0.369863014,0.800155521,1,0.536817102,0.959146341
0.326530612,0.528421053,0.218844985,0.313253012,0.454736842,0.395348837,0.580827068,1,0.395547945,0.742612753,0.988235294,0.653206651,0.950914634
0.244897959,0.412631579,0.179331307,0.257028112,0.390526316,0.255813953,0.678571429,0.825581395,0.335616438,0.66562986,1,0.624703088,0.905182927
0.244897959,0.412631579,0.200607903,0.236947791,0.370526316,0.261627907,0.72556391,0.755813953,0.332191781,0.606531882,1,0.679334917,0.883841463
0.244897959,0.396842105,0.179331307,0.240963855,0.372631579,0.26744186,0.703007519,0.697674419,0.351883562,0.587091757,1,0.781472684,0.965243902
0.081632653,0.24,0.097264438,0.116465863,0.212631579,0.209302326,1,0.534883721,0.264554795,0.479004666,0.918032787,0.926365796,0.969512195
0.163265306,0.326315789,0.133738602,0.21686747,0.346315789,0.354651163,1,0.604651163,0.367294521,0.535769829,0.836065574,1,1
0.326530612,0.491578947,0.303951368,0.34939759,0.489473684,0.61627907,1,0.709302326,0.475171233,0.653965785,0.819672131,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
